transaction_id,account_id,customer_id,timestamp_utc,direction,amount,currency,counterparty_id,counterparty_country,rail,status,device_id
T003755,A0118,C0118,2025-10-11T09:00:00+00:00,inbound,832.66,CAD,CP0130,US,ach,settled,D0016
T003267,A0104,C0104,2025-10-11T11:00:00+00:00,outbound,634.82,USD,CP0134,US,ach,pending,D0045
T002498,A0078,C0078,2025-10-11T14:00:00+00:00,inbound,1345.69,USD,CP0135,CA,p2p,settled,D0042
T002904,A0092,C0092,2025-10-11T14:00:00+00:00,inbound,1239.37,USD,CP0015,CA,payout,pending,D0008
T000096,A0002,C0002,2025-10-11T14:00:00+00:00,outbound,1499.7,USD,CP0072,US,p2p,settled,D0023
T002805,A0090,C0090,2025-10-11T14:00:00+00:00,inbound,2127.52,CAD,CP0149,BR,card,settled,D0054
T000948,A0028,C0028,2025-10-11T17:00:00+00:00,outbound,1640.8,USD,CP0005,CA,p2p,settled,D0027
T003779,A0119,C0119,2025-10-11T17:00:00+00:00,inbound,2212.99,USD,CP0067,GB,card,refund,D0047
T000148,A0004,C0004,2025-10-11T19:00:00+00:00,outbound,1059.04,USD,CP0132,GB,payout,settled,D0032
T003624,A0114,C0114,2025-10-11T19:00:00+00:00,outbound,1500.62,USD,CP0130,GB,payout,settled,D0028
T000200,A0005,C0005,2025-10-11T20:00:00+00:00,outbound,9782.98,USD,CP0023,US,card,settled,D0014
T003692,A0116,C0116,2025-10-11T20:00:00+00:00,inbound,1619.33,USD,CP0020,US,wire,settled,D0027
T000065,A0002,C0002,2025-10-11T21:00:00+00:00,outbound,189.46,CAD,CP0147,MX,card,settled,D0041
T003279,A0105,C0105,2025-10-11T21:00:00+00:00,inbound,236.8,USD,CP0104,CA,ach,settled,D0015
T000729,A0021,C0021,2025-10-11T22:00:00+00:00,inbound,1406.13,USD,CP0059,CA,card,settled,D0047
T002180,A0067,C0067,2025-10-12T08:00:00+00:00,inbound,1283.93,USD,CP0014,BR,ach,settled,D0015
T000343,A0010,C0010,2025-10-12T10:00:00+00:00,inbound,531.02,USD,CP0084,GB,card,refund,D0031
T001277,A0038,C0038,2025-10-12T12:00:00+00:00,outbound,1188.17,USD,CP0038,US,p2p,settled,D0038
T001700,A0051,C0051,2025-10-12T13:00:00+00:00,inbound,893.05,USD,CP0102,BR,card,settled,D0033
T001307,A0039,C0039,2025-10-12T14:00:00+00:00,inbound,850.64,USD,CP0126,GB,ach,settled,D0007
T003718,A0117,C0117,2025-10-12T14:00:00+00:00,outbound,2098.95,USD,CP0053,BR,p2p,settled,D0041
T002746,A0088,C0088,2025-10-12T15:00:00+00:00,inbound,573.9,GBP,CP0148,US,card,settled,D0014
T000073,A0002,C0002,2025-10-12T15:00:00+00:00,inbound,3223.19,USD,CP0003,US,ach,settled,D0048
T002593,A0082,C0082,2025-10-12T17:00:00+00:00,inbound,1313.37,USD,CP0061,BR,p2p,settled,D0019
T002478,A0077,C0077,2025-10-12T17:00:00+00:00,outbound,1517.32,GBP,CP0071,MX,wire,settled,D0045
T002662,A0085,C0085,2025-10-12T18:00:00+00:00,inbound,715.79,CAD,CP0103,GB,card,settled,D0051
T000895,A0027,C0027,2025-10-12T18:00:00+00:00,inbound,653.02,USD,CP0136,US,wire,settled,D0036
T002317,A0072,C0072,2025-10-12T21:00:00+00:00,outbound,314.36,USD,CP0049,MX,p2p,reversed,D0008
T002486,A0077,C0077,2025-10-12T21:00:00+00:00,inbound,924.13,USD,CP0050,US,ach,settled,D0043
T002467,A0076,C0076,2025-10-13T01:00:00+00:00,inbound,1434.31,USD,CP0144,US,card,pending,D0016
T001657,A0049,C0049,2025-10-13T02:00:00+00:00,outbound,2105.98,USD,CP0103,PA,payout,settled,D0026
T000100,A0003,C0003,2025-10-13T03:00:00+00:00,inbound,3383.77,CAD,CP0043,CA,p2p,settled,D0044
T001416,A0042,C0042,2025-10-13T05:00:00+00:00,outbound,1611.2,USD,CP0123,US,ach,settled,D0045
T003826,A0120,C0120,2025-10-13T05:00:00+00:00,inbound,317.02,USD,CP0078,GB,p2p,settled,D0039
T002438,A0076,C0076,2025-10-13T06:00:00+00:00,inbound,939.66,USD,CP0045,PA,card,settled,D0053
T002115,A0065,C0065,2025-10-13T07:00:00+00:00,inbound,3388.5,USD,CP0052,US,card,refund,D0007
T003728,A0117,C0117,2025-10-13T10:00:00+00:00,outbound,844.58,USD,CP0099,CA,p2p,settled,D0009
T001045,A0031,C0031,2025-10-13T10:00:00+00:00,outbound,867.34,USD,CP0114,US,card,settled,D0052
T003609,A0114,C0114,2025-10-13T12:00:00+00:00,inbound,443.49,USD,CP0105,US,payout,settled,D0040
T001174,A0035,C0035,2025-10-13T16:00:00+00:00,inbound,2005.42,USD,CP0002,CA,card,settled,D0027
T001962,A0060,C0060,2025-10-13T18:00:00+00:00,inbound,778.92,USD,CP0025,US,card,settled,D0001
T001218,A0037,C0037,2025-10-13T19:00:00+00:00,inbound,3645.24,USD,CP0149,CA,p2p,settled,D0014
T002824,A0090,C0090,2025-10-13T19:00:00+00:00,outbound,547.91,USD,CP0142,PA,card,settled,D0021
T003577,A0112,C0112,2025-10-13T20:00:00+00:00,inbound,2705.08,USD,CP0144,GB,ach,refund,D0029
T003360,A0107,C0107,2025-10-13T20:00:00+00:00,outbound,1907.75,USD,CP0005,US,card,failed,D0015
T001606,A0048,C0048,2025-10-13T23:00:00+00:00,inbound,2421.49,GBP,CP0036,US,ach,settled,D0001
T000068,A0002,C0002,2025-10-13T23:00:00+00:00,inbound,951.44,CAD,CP0090,US,p2p,settled,D0023
T001779,A0054,C0054,2025-10-13T23:00:00+00:00,inbound,1688.72,USD,CP0003,CA,wire,settled,D0049
T002199,A0068,C0068,2025-10-14T00:00:00+00:00,outbound,934.9,USD,CP0051,CA,p2p,settled,D0024
T002658,A0085,C0085,2025-10-14T01:00:00+00:00,outbound,1997.44,USD,CP0102,MX,wire,refund,D0002
T002567,A0080,C0080,2025-10-14T02:00:00+00:00,outbound,420.65,CAD,CP0123,US,wire,settled,D0003
T000478,A0014,C0014,2025-10-14T03:00:00+00:00,outbound,1442.46,USD,CP0024,PA,card,pending,D0045
T002687,A0085,C0085,2025-10-14T05:00:00+00:00,inbound,709.41,USD,CP0115,US,card,settled,D0014
T003393,A0108,C0108,2025-10-14T07:00:00+00:00,outbound,9405.18,USD,CP0063,US,wire,failed,D0054
T000298,A0008,C0008,2025-10-14T07:00:00+00:00,inbound,1088.44,USD,CP0041,GB,wire,reversed,D0002
T001019,A0031,C0031,2025-10-14T08:00:00+00:00,inbound,312.73,GBP,CP0065,US,card,settled,D0003
T000336,A0010,C0010,2025-10-14T09:00:00+00:00,inbound,671.09,USD,CP0074,US,ach,settled,D0030
T000352,A0011,C0011,2025-10-14T09:00:00+00:00,inbound,2316.96,USD,CP0061,CA,wire,settled,D0014
T003489,A0110,C0110,2025-10-14T10:00:00+00:00,outbound,636.53,USD,CP0128,US,p2p,settled,D0015
T002669,A0085,C0085,2025-10-14T13:00:00+00:00,outbound,2795.8,CAD,CP0074,GB,p2p,settled,D0030
T002106,A0065,C0065,2025-10-14T14:00:00+00:00,outbound,799.75,USD,CP0051,US,card,settled,D0009
T001059,A0032,C0032,2025-10-14T14:00:00+00:00,outbound,2849.26,USD,CP0019,US,p2p,chargeback,D0049
T002427,A0075,C0075,2025-10-14T15:00:00+00:00,inbound,426.49,USD,CP0122,GB,card,settled,D0048
T001053,A0032,C0032,2025-10-14T18:00:00+00:00,outbound,435.86,USD,CP0029,MX,card,settled,D0032
T003089,A0098,C0098,2025-10-14T19:00:00+00:00,inbound,1566.78,USD,CP0046,US,p2p,settled,D0054
T002707,A0087,C0087,2025-10-14T22:00:00+00:00,outbound,976.31,USD,CP0116,MX,card,settled,D0022
T002531,A0079,C0079,2025-10-14T23:00:00+00:00,outbound,674.17,GBP,CP0131,BR,card,settled,D0019
T001214,A0037,C0037,2025-10-15T01:00:00+00:00,inbound,279.02,USD,CP-HIGH-RISK-HUB,BR,ach,settled,D0023
T003038,A0096,C0096,2025-10-15T02:00:00+00:00,outbound,1028.1,USD,CP0036,US,p2p,settled,D0002
T003512,A0110,C0110,2025-10-15T03:00:00+00:00,outbound,6850.85,USD,CP0085,PA,card,pending,D0030
T002027,A0063,C0063,2025-10-15T05:00:00+00:00,inbound,2690.91,USD,CP-HIGH-RISK-HUB,US,card,failed,D0019
T002495,A0077,C0077,2025-10-15T05:00:00+00:00,inbound,272.5,USD,CP0119,CA,card,settled,D0036
T003439,A0109,C0109,2025-10-15T07:00:00+00:00,inbound,751.93,GBP,CP0069,US,ach,settled,D0033
T002301,A0072,C0072,2025-10-15T07:00:00+00:00,inbound,848.05,GBP,CP0014,US,payout,settled,D0014
T002736,A0088,C0088,2025-10-15T08:00:00+00:00,outbound,625.67,USD,CP0064,BR,ach,settled,D0035
T001251,A0037,C0037,2025-10-15T08:00:00+00:00,inbound,421.4,USD,CP0043,US,p2p,settled,D0039
T000408,A0012,C0012,2025-10-15T09:00:00+00:00,outbound,332.81,USD,CP0069,CA,wire,settled,D0024
T000439,A0012,C0012,2025-10-15T09:00:00+00:00,outbound,1230.08,GBP,CP-HIGH-RISK-HUB,US,ach,settled,D0023
T003570,A0112,C0112,2025-10-15T11:00:00+00:00,inbound,2935.67,USD,CP0132,BR,ach,settled,D0022
T001765,A0053,C0053,2025-10-15T11:00:00+00:00,inbound,996.26,USD,CP0149,BR,payout,settled,D0037
T002109,A0065,C0065,2025-10-15T12:00:00+00:00,outbound,1794.9,GBP,CP0045,US,payout,settled,D0036
T003165,A0101,C0101,2025-10-15T14:00:00+00:00,outbound,2853.34,GBP,CP0129,GB,p2p,settled,D0007
T000383,A0011,C0011,2025-10-15T16:00:00+00:00,outbound,1847.65,CAD,CP0102,PA,wire,settled,D0004
T000130,A0004,C0004,2025-10-15T17:00:00+00:00,outbound,1035.16,USD,CP0090,MX,p2p,pending,D0034
T001049,A0032,C0032,2025-10-15T21:00:00+00:00,outbound,1741.6,USD,CP0135,BR,p2p,refund,D0017
T003665,A0115,C0115,2025-10-15T22:00:00+00:00,outbound,563.66,GBP,CP0040,US,p2p,settled,D0050
T003255,A0104,C0104,2025-10-15T22:00:00+00:00,inbound,3363.47,GBP,CP0100,US,card,settled,D0040
T001071,A0032,C0032,2025-10-16T01:00:00+00:00,inbound,1723.34,USD,CP0016,MX,p2p,settled,D0039
T001957,A0060,C0060,2025-10-16T01:00:00+00:00,inbound,906.04,USD,CP0097,MX,card,settled,D0054
T000063,A0002,C0002,2025-10-16T03:00:00+00:00,outbound,1289.9,USD,CP0065,BR,p2p,pending,D0043
T003475,A0110,C0110,2025-10-16T03:00:00+00:00,inbound,476.07,USD,CP0104,US,p2p,settled,D0050
T002555,A0080,C0080,2025-10-16T03:00:00+00:00,outbound,1425.44,CAD,CP0134,US,wire,pending,D0031
T001389,A0041,C0041,2025-10-16T04:00:00+00:00,outbound,1217.05,CAD,CP0102,PA,ach,settled,D0042
T002458,A0076,C0076,2025-10-16T04:00:00+00:00,inbound,2439.21,USD,CP0034,BR,payout,settled,D0046
T002786,A0089,C0089,2025-10-16T05:00:00+00:00,outbound,93.75,USD,CP0144,BR,ach,failed,D0013
T002948,A0093,C0093,2025-10-16T06:00:00+00:00,outbound,1004.68,USD,CP0056,US,card,settled,D0054
T003178,A0101,C0101,2025-10-16T06:00:00+00:00,inbound,1268.9,CAD,CP0103,MX,ach,pending,D0001
T000465,A0013,C0013,2025-10-16T08:00:00+00:00,inbound,1081.18,USD,CP0007,CA,payout,settled,D0008
T001820,A0055,C0055,2025-10-16T10:00:00+00:00,outbound,2282.78,USD,CP0110,US,card,settled,D0028
T003186,A0101,C0101,2025-10-16T10:00:00+00:00,inbound,221.83,USD,CP0026,MX,p2p,settled,D0036
T003332,A0107,C0107,2025-10-16T11:00:00+00:00,inbound,589.56,USD,CP0130,US,p2p,settled,D0042
T000486,A0014,C0014,2025-10-16T11:00:00+00:00,inbound,602.51,GBP,CP0054,US,card,settled,D0006
T002898,A0092,C0092,2025-10-16T12:00:00+00:00,outbound,2916.43,USD,CP0088,MX,payout,settled,D0006
T002561,A0080,C0080,2025-10-16T15:00:00+00:00,inbound,237.22,USD,CP0143,MX,ach,refund,D0042
T002912,A0092,C0092,2025-10-16T16:00:00+00:00,inbound,983.59,USD,CP0118,US,p2p,settled,D0025
T001656,A0049,C0049,2025-10-16T17:00:00+00:00,inbound,505.81,GBP,CP0120,MX,card,settled,D0014
T000243,A0006,C0006,2025-10-16T17:00:00+00:00,inbound,980.23,USD,CP0138,CA,card,reversed,D0004
T000571,A0017,C0017,2025-10-16T18:00:00+00:00,outbound,270.78,USD,CP0076,BR,p2p,reversed,D0047
T002918,A0092,C0092,2025-10-16T19:00:00+00:00,inbound,1732.52,USD,CP0083,GB,wire,settled,D0046
T001911,A0058,C0058,2025-10-16T21:00:00+00:00,inbound,944.57,USD,CP0012,GB,payout,settled,D0038
T002825,A0090,C0090,2025-10-16T21:00:00+00:00,inbound,1016.98,USD,CP0129,US,card,settled,D0001
T001636,A0049,C0049,2025-10-16T21:00:00+00:00,outbound,932.1,USD,CP0108,US,card,refund,D0019
T001494,A0045,C0045,2025-10-16T23:00:00+00:00,outbound,578.61,CAD,CP0020,MX,payout,settled,D0027
T000654,A0019,C0019,2025-10-16T23:00:00+00:00,inbound,1597.78,USD,CP0144,CA,card,refund,D0018
T000117,A0003,C0003,2025-10-17T00:00:00+00:00,outbound,2678.11,USD,CP0014,MX,p2p,settled,D0029
T000316,A0009,C0009,2025-10-17T01:00:00+00:00,outbound,1359.12,USD,CP0022,CA,card,settled,D0034
T000314,A0009,C0009,2025-10-17T02:00:00+00:00,outbound,1034.45,GBP,CP0064,GB,card,settled,D0011
T003619,A0114,C0114,2025-10-17T02:00:00+00:00,inbound,1483.14,USD,CP0048,PA,ach,settled,D0015
T000182,A0005,C0005,2025-10-17T05:00:00+00:00,inbound,1407.0,USD,CP0114,US,card,settled,D0054
T000115,A0003,C0003,2025-10-17T06:00:00+00:00,outbound,1345.85,GBP,CP0113,CA,ach,settled,D0002
T002155,A0066,C0066,2025-10-17T09:00:00+00:00,inbound,798.18,USD,CP0084,MX,card,pending,D0054
T002209,A0068,C0068,2025-10-17T09:00:00+00:00,inbound,805.33,USD,CP0047,PA,p2p,settled,D0016
T002375,A0074,C0074,2025-10-17T11:00:00+00:00,outbound,2089.63,USD,CP0084,PA,card,settled,D0029
T002401,A0074,C0074,2025-10-17T12:00:00+00:00,inbound,317.53,USD,CP0056,US,ach,settled,D0022
T000342,A0010,C0010,2025-10-17T14:00:00+00:00,outbound,1726.89,USD,CP0137,US,ach,settled,D0041
T002329,A0073,C0073,2025-10-17T14:00:00+00:00,inbound,651.31,USD,CP0118,PA,payout,settled,D0013
T001654,A0049,C0049,2025-10-17T15:00:00+00:00,inbound,497.06,USD,CP0017,US,ach,settled,D0004
T000590,A0018,C0018,2025-10-17T17:00:00+00:00,inbound,344.24,USD,CP0024,US,ach,pending,D0040
T003562,A0112,C0112,2025-10-17T18:00:00+00:00,inbound,322.64,USD,CP0017,US,ach,settled,D0018
T001458,A0044,C0044,2025-10-17T18:00:00+00:00,outbound,3776.66,GBP,CP0132,MX,card,refund,D0006
T001724,A0052,C0052,2025-10-17T20:00:00+00:00,inbound,525.39,USD,CP0002,CA,card,settled,D0009
T001409,A0042,C0042,2025-10-17T22:00:00+00:00,inbound,947.36,USD,CP0081,US,wire,settled,D0025
T002906,A0092,C0092,2025-10-18T00:00:00+00:00,outbound,2904.37,USD,CP0064,US,card,settled,D0005
T001947,A0059,C0059,2025-10-18T02:00:00+00:00,outbound,311.53,CAD,CP0041,CA,card,settled,D0045
T000147,A0004,C0004,2025-10-18T04:00:00+00:00,outbound,1740.91,CAD,CP0125,MX,card,settled,D0006
T003636,A0114,C0114,2025-10-18T05:00:00+00:00,outbound,2186.81,USD,CP0022,US,payout,failed,D0050
T001169,A0035,C0035,2025-10-18T05:00:00+00:00,inbound,538.01,USD,CP0046,US,wire,settled,D0007
T003786,A0119,C0119,2025-10-18T05:00:00+00:00,outbound,2176.23,USD,CP0090,CA,wire,settled,D0033
T000009,A0001,C0001,2025-10-18T06:00:00+00:00,inbound,778.42,USD,CP0011,US,p2p,settled,D0019
T003654,A0115,C0115,2025-10-18T06:00:00+00:00,inbound,1439.87,USD,CP0038,GB,card,settled,D0022
T003716,A0117,C0117,2025-10-18T07:00:00+00:00,outbound,993.43,USD,CP0116,US,card,settled,D0003
T002930,A0092,C0092,2025-10-18T07:00:00+00:00,outbound,3123.29,USD,CP0076,CA,card,settled,D0044
T000963,A0029,C0029,2025-10-18T08:00:00+00:00,inbound,1680.76,USD,CP0078,CA,card,reversed,D0039
T001870,A0056,C0056,2025-10-18T12:00:00+00:00,inbound,6886.25,USD,CP0113,US,card,refund,D0028
T002214,A0069,C0069,2025-10-18T13:00:00+00:00,outbound,409.95,USD,CP0066,PA,card,settled,D0043
T003035,A0096,C0096,2025-10-18T14:00:00+00:00,inbound,1094.77,USD,CP0017,US,wire,settled,D0043
T002908,A0092,C0092,2025-10-18T14:00:00+00:00,inbound,434.21,USD,CP0093,GB,card,settled,D0017
T001125,A0034,C0034,2025-10-18T16:00:00+00:00,inbound,1272.08,GBP,CP0060,CA,payout,settled,D0045
T002649,A0084,C0084,2025-10-18T17:00:00+00:00,inbound,1218.88,USD,CP0095,BR,ach,settled,D0021
T003754,A0118,C0118,2025-10-18T17:00:00+00:00,inbound,1529.84,USD,CP0133,US,card,settled,D0029
T001688,A0051,C0051,2025-10-18T17:00:00+00:00,outbound,232.39,USD,CP0134,US,p2p,settled,D0008
T001248,A0037,C0037,2025-10-18T21:00:00+00:00,outbound,1166.59,USD,CP0062,US,card,settled,D0045
T002235,A0069,C0069,2025-10-18T22:00:00+00:00,outbound,3747.11,USD,CP0139,PA,wire,settled,D0042
T000025,A0001,C0001,2025-10-18T23:00:00+00:00,inbound,705.26,USD,CP0058,MX,card,pending,D0053
T001302,A0039,C0039,2025-10-18T23:00:00+00:00,outbound,1095.78,USD,CP0012,CA,ach,settled,D0009
T003759,A0118,C0118,2025-10-18T23:00:00+00:00,inbound,702.78,USD,CP0091,PA,p2p,settled,D0045
T003179,A0101,C0101,2025-10-19T00:00:00+00:00,inbound,3144.54,USD,CP0037,CA,wire,settled,D0038
T000652,A0019,C0019,2025-10-19T01:00:00+00:00,outbound,815.99,CAD,CP0038,US,card,settled,D0025
T003661,A0115,C0115,2025-10-19T01:00:00+00:00,outbound,756.58,USD,CP0138,MX,wire,pending,D0017
T001674,A0050,C0050,2025-10-19T02:00:00+00:00,inbound,901.98,GBP,CP0120,MX,p2p,settled,D0033
T000554,A0016,C0016,2025-10-19T06:00:00+00:00,outbound,1652.17,USD,CP0047,US,card,refund,D0040
T001763,A0053,C0053,2025-10-19T06:00:00+00:00,inbound,1403.45,USD,CP0099,US,p2p,settled,D0006
T000597,A0018,C0018,2025-10-19T08:00:00+00:00,outbound,2152.08,USD,CP0029,CA,card,settled,D0017
T000761,A0022,C0022,2025-10-19T08:00:00+00:00,inbound,428.25,USD,CP0088,GB,card,settled,D0014
T000454,A0013,C0013,2025-10-19T10:00:00+00:00,inbound,466.77,USD,CP0016,US,card,settled,D0005
T001008,A0030,C0030,2025-10-19T11:00:00+00:00,inbound,578.36,USD,CP0078,GB,p2p,settled,D0043
T000845,A0025,C0025,2025-10-19T11:00:00+00:00,outbound,490.07,USD,CP0113,US,p2p,pending,D0001
T001297,A0039,C0039,2025-10-19T11:00:00+00:00,outbound,2452.5,CAD,CP0130,US,card,failed,D0031
T001217,A0037,C0037,2025-10-19T12:00:00+00:00,outbound,1833.36,USD,CP0018,GB,card,settled,D0013
T002621,A0083,C0083,2025-10-19T15:00:00+00:00,outbound,1373.93,USD,CP0060,CA,card,settled,D0050
T003493,A0110,C0110,2025-10-19T16:00:00+00:00,inbound,1264.67,USD,CP0037,US,card,settled,D0054
T003027,A0096,C0096,2025-10-19T17:00:00+00:00,inbound,1052.1,GBP,CP0061,US,card,settled,D0044
T002266,A0071,C0071,2025-10-19T18:00:00+00:00,inbound,3018.31,USD,CP0005,PA,ach,settled,D0050
T000124,A0003,C0003,2025-10-19T18:00:00+00:00,inbound,2347.64,USD,CP0138,PA,payout,settled,D0018
T000844,A0025,C0025,2025-10-19T20:00:00+00:00,inbound,783.94,USD,CP0060,PA,ach,settled,D0052
T000934,A0028,C0028,2025-10-19T21:00:00+00:00,outbound,1837.25,USD,CP0141,US,card,settled,D0027
T000206,A0005,C0005,2025-10-19T22:00:00+00:00,inbound,1951.85,USD,CP0081,CA,card,settled,D0011
T003638,A0114,C0114,2025-10-19T23:00:00+00:00,inbound,473.4,USD,CP0018,US,card,settled,D0009
T001368,A0041,C0041,2025-10-20T02:00:00+00:00,inbound,225.73,USD,CP0118,BR,ach,settled,D0009
T002768,A0089,C0089,2025-10-20T03:00:00+00:00,outbound,330.9,USD,CP0122,US,ach,settled,D0008
T002601,A0082,C0082,2025-10-20T03:00:00+00:00,inbound,499.31,CAD,CP0132,US,card,reversed,D0003
T002585,A0081,C0081,2025-10-20T03:00:00+00:00,outbound,1064.89,USD,CP0067,GB,p2p,settled,D0044
T002288,A0072,C0072,2025-10-20T04:00:00+00:00,outbound,1276.36,USD,CP0086,US,ach,settled,D0002
T000606,A0018,C0018,2025-10-20T05:00:00+00:00,inbound,2086.33,USD,CP0046,US,ach,settled,D0001
T000020,A0001,C0001,2025-10-20T09:00:00+00:00,outbound,178.62,USD,CP0019,MX,ach,chargeback,D0024
T003002,A0095,C0095,2025-10-20T10:00:00+00:00,outbound,780.04,USD,CP0010,CA,ach,failed,D0028
T001424,A0042,C0042,2025-10-20T13:00:00+00:00,outbound,3559.24,CAD,CP0112,MX,card,chargeback,D0040
T001548,A0046,C0046,2025-10-20T13:00:00+00:00,inbound,1236.27,USD,CP0045,MX,wire,refund,D0025
T002162,A0066,C0066,2025-10-20T13:00:00+00:00,outbound,905.09,USD,CP0117,US,p2p,settled,D0041
T003747,A0118,C0118,2025-10-20T14:00:00+00:00,inbound,1649.59,USD,CP0035,GB,ach,settled,D0018
T002796,A0090,C0090,2025-10-20T14:00:00+00:00,inbound,845.68,CAD,CP0057,CA,card,settled,D0043
T002926,A0092,C0092,2025-10-20T14:00:00+00:00,inbound,7170.71,USD,CP0056,US,payout,settled,D0007
T000970,A0029,C0029,2025-10-20T15:00:00+00:00,outbound,816.62,USD,CP0080,US,payout,settled,D0038
T001847,A0056,C0056,2025-10-20T15:00:00+00:00,outbound,4542.56,GBP,CP0058,MX,p2p,settled,D0041
T000417,A0012,C0012,2025-10-20T16:00:00+00:00,inbound,2046.65,USD,CP0096,US,ach,settled,D0054
T003514,A0110,C0110,2025-10-20T17:00:00+00:00,outbound,8320.73,USD,CP0053,US,wire,settled,D0048
T000198,A0005,C0005,2025-10-20T21:00:00+00:00,outbound,1033.58,USD,CP0147,PA,card,refund,D0022
T001637,A0049,C0049,2025-10-20T22:00:00+00:00,outbound,271.79,USD,CP0087,MX,ach,settled,D0050
T002161,A0066,C0066,2025-10-20T23:00:00+00:00,inbound,484.32,USD,CP0076,US,card,refund,D0034
T002817,A0090,C0090,2025-10-20T23:00:00+00:00,inbound,1264.58,USD,CP0109,US,p2p,settled,D0023
T001587,A0048,C0048,2025-10-21T02:00:00+00:00,outbound,11580.33,USD,CP0134,CA,card,settled,D0042
T002184,A0067,C0067,2025-10-21T02:00:00+00:00,outbound,2648.46,USD,CP0022,GB,payout,settled,D0052
T000306,A0009,C0009,2025-10-21T03:00:00+00:00,inbound,798.51,USD,CP0142,GB,payout,settled,D0048
T003824,A0120,C0120,2025-10-21T04:00:00+00:00,inbound,105.85,USD,CP0147,US,p2p,settled,D0054
T002604,A0082,C0082,2025-10-21T04:00:00+00:00,inbound,2655.97,USD,CP0108,GB,ach,settled,D0017
T002076,A0064,C0064,2025-10-21T04:00:00+00:00,outbound,1636.25,USD,CP0073,BR,wire,settled,D0044
T001347,A0041,C0041,2025-10-21T05:00:00+00:00,inbound,3673.74,USD,CP0007,US,card,settled,D0050
T000078,A0002,C0002,2025-10-21T07:00:00+00:00,outbound,547.71,USD,CP0038,GB,wire,settled,D0016
T000589,A0018,C0018,2025-10-21T07:00:00+00:00,inbound,462.87,USD,CP0138,GB,p2p,settled,D0027
T001432,A0042,C0042,2025-10-21T09:00:00+00:00,inbound,3962.74,USD,CP0079,GB,card,settled,D0047
T003407,A0108,C0108,2025-10-21T09:00:00+00:00,inbound,819.87,USD,CP0107,US,payout,settled,D0029
T003297,A0105,C0105,2025-10-21T13:00:00+00:00,outbound,988.64,USD,CP0105,CA,p2p,settled,D0030
T002083,A0064,C0064,2025-10-21T16:00:00+00:00,outbound,827.1,USD,CP0078,US,card,settled,D0045
T003591,A0113,C0113,2025-10-21T17:00:00+00:00,outbound,848.6,USD,CP0147,US,card,settled,D0028
T003589,A0113,C0113,2025-10-21T23:00:00+00:00,outbound,1153.36,USD,CP0115,GB,card,failed,D0005
T003450,A0109,C0109,2025-10-22T00:00:00+00:00,outbound,1094.89,USD,CP0112,US,wire,settled,D0034
T000832,A0025,C0025,2025-10-22T03:00:00+00:00,inbound,317.26,USD,CP0028,US,card,settled,D0050
T001273,A0038,C0038,2025-10-22T04:00:00+00:00,inbound,1482.79,USD,CP0034,US,p2p,settled,D0004
T000123,A0003,C0003,2025-10-22T06:00:00+00:00,inbound,411.97,USD,CP0028,GB,ach,settled,D0039
T002518,A0078,C0078,2025-10-22T06:00:00+00:00,outbound,3083.37,USD,CP0092,US,ach,settled,D0014
T002730,A0088,C0088,2025-10-22T06:00:00+00:00,inbound,665.39,CAD,CP0065,US,wire,settled,D0039
T002050,A0063,C0063,2025-10-22T08:00:00+00:00,outbound,1002.33,USD,CP0083,CA,p2p,settled,D0021
T000759,A0022,C0022,2025-10-22T08:00:00+00:00,inbound,502.13,USD,CP0074,PA,ach,failed,D0026
T001867,A0056,C0056,2025-10-22T09:00:00+00:00,inbound,433.33,USD,CP0111,MX,ach,settled,D0013
T003176,A0101,C0101,2025-10-22T09:00:00+00:00,outbound,385.79,USD,CP0148,PA,ach,settled,D0030
T001296,A0039,C0039,2025-10-22T09:00:00+00:00,inbound,847.87,USD,CP0055,US,wire,settled,D0027
T000360,A0011,C0011,2025-10-22T10:00:00+00:00,inbound,1826.55,USD,CP0022,US,ach,settled,D0051
T003281,A0105,C0105,2025-10-22T12:00:00+00:00,inbound,318.63,USD,CP0053,US,wire,settled,D0051
T002675,A0085,C0085,2025-10-22T14:00:00+00:00,inbound,1372.97,USD,CP0092,CA,ach,settled,D0029
T002406,A0075,C0075,2025-10-22T14:00:00+00:00,inbound,419.79,USD,CP0121,BR,card,settled,D0046
T001371,A0041,C0041,2025-10-22T14:00:00+00:00,outbound,1264.03,USD,CP0128,US,p2p,settled,D0016
T001088,A0033,C0033,2025-10-22T14:00:00+00:00,inbound,3943.39,CAD,CP0084,BR,card,settled,D0001
T000376,A0011,C0011,2025-10-22T15:00:00+00:00,inbound,2517.46,USD,CP0065,US,card,settled,D0052
T002855,A0091,C0091,2025-10-22T20:00:00+00:00,outbound,1414.89,CAD,CP0107,US,payout,settled,D0021
T000237,A0006,C0006,2025-10-22T23:00:00+00:00,outbound,1056.49,USD,CP0062,US,p2p,settled,D0015
T000440,A0012,C0012,2025-10-22T23:00:00+00:00,outbound,288.69,USD,CP0003,BR,p2p,settled,D0038
T001362,A0041,C0041,2025-10-23T01:00:00+00:00,outbound,1757.89,USD,CP0068,PA,card,settled,D0044
